date,tipo_de_cambio,tasa_interes,inflacion
2023-11-01,4,4,11
2023-11-01,4,4,4
2023-12-01,4,17,17
2023-12-01,4,17,11
2023-12-01,4,17,4
2023-12-01,4,11,17
2023-12-01,4,11,11
2023-12-01,4,11,4
2023-12-01,4,4,17
2023-12-01,4,4,11
2023-12-01,4,4,4
2024-01-01,4,4,4
2024-02-01,4,17,17
2024-02-01,4,17,11
2024-02-01,4,17,4
2024-02-01,4,11,17
2024-02-01,4,11,11
2024-02-01,4,11,4
2024-02-01,4,4,17
2024-02-01,4,4,11
2024-02-01,4,4,4
2024-03-01,4,17,17
2024-03-01,4,17,11
2024-03-01,4,17,4
2024-03-01,4,11,17
2024-03-01,4,11,11
2024-03-01,4,11,4
2024-03-01,4,4,17
2024-03-01,4,4,11
2024-03-01,4,4,4
2024-04-01,4,16,16
2024-04-01,4,16,11
2024-04-01,4,16,4
2024-04-01,4,11,16
2024-04-01,4,11,11
2024-04-01,4,11,4
2024-04-01,4,4,16
2024-04-01,4,4,11
2024-04-01,4,4,4
2024-05-01,4,4,4
2024-06-01,4,4,4
2024-07-01,5,18,18
2024-07-01,5,18,11
2024-07-01,5,18,5
2024-07-01,5,11,18
2024-07-01,5,11,11
2024-07-01,5,11,5
2024-07-01,5,5,18
2024-07-01,5,5,11
2024-07-01,5,5,5
2024-08-01,4,18,18
2024-08-01,4,18,11
2024-08-01,4,18,4
2024-08-01,4,11,18
2024-08-01,4,11,11
2024-08-01,4,11,4
2024-08-01,4,4,18
2024-08-01,4,4,11
2024-08-01,4,4,4
2024-09-01,4,4,4
2024-10-01,4,4,4
2024-11-01,4,20,20
2024-11-01,4,20,10
2024-11-01,4,20,4
2024-11-01,4,10,20
2024-11-01,4,10,10
2024-11-01,4,10,4
2024-11-01,4,4,20
2024-11-01,4,4,10
2024-11-01,4,4,4
2024-12-01,4,4,4
2025-01-01,3,3,3
2025-02-01,3,3,3
1995-03-23,90,7,7
1995-03-23,90,7,90
1995-03-23,90,90,7
1995-03-23,90,90,90
1995-03-24,,6,6
1995-03-24,,6,
1995-03-24,,,6
1995-03-24,,,
1995-03-27,,6,6
1995-03-27,,6,
1995-03-27,,,6
1995-03-27,,,
1995-03-28,,6,6
1995-03-28,,6,
1995-03-28,,,6
1995-03-28,,,
1995-03-29,,6,6
1995-03-29,,6,
1995-03-29,,,6
1995-03-29,,,
1995-03-30,88,6,6
1995-03-30,88,6,88
1995-03-30,88,88,6
1995-03-30,88,88,88
1995-03-31,,6,6
1995-03-31,,6,
1995-03-31,,,6
1995-03-31,,,
1995-04-03,,6,6
1995-04-03,,6,
1995-04-03,,,6
1995-04-03,,,
1995-04-04,,6,6
1995-04-04,,6,
1995-04-04,,,6
1995-04-04,,,
1995-04-05,,6,6
1995-04-05,,6,
1995-04-05,,,6
1995-04-05,,,
1995-04-06,88,6,6
1995-04-06,88,6,88
1995-04-06,88,88,6
1995-04-06,88,88,88
1995-04-07,,6,6
1995-04-07,,6,
1995-04-07,,,6
1995-04-07,,,
1995-04-10,,6,6
1995-04-10,,6,
1995-04-10,,,6
1995-04-10,,,
1995-04-11,,6,6
1995-04-11,,6,
1995-04-11,,,6
1995-04-11,,,
1995-04-12,88,6,6
1995-04-12,88,6,88
1995-04-12,88,88,6
1995-04-12,88,88,88
1995-04-17,,6,6
1995-04-17,,6,
1995-04-17,,,6
1995-04-17,,,
1995-04-18,,6,6
1995-04-18,,6,
1995-04-18,,,6
1995-04-18,,,
1995-04-19,,6,6
1995-04-19,,6,
1995-04-19,,,6
1995-04-19,,,
1995-04-20,88,6,6
1995-04-20,88,6,88
1995-04-20,88,88,6
1995-04-20,88,88,88
1995-04-21,,6,6
1995-04-21,,6,
1995-04-21,,,6
1995-04-21,,,
1995-04-24,,5,5
1995-04-24,,5,
1995-04-24,,,5
1995-04-24,,,
1995-04-25,,5,5
1995-04-25,,5,
1995-04-25,,,5
1995-04-25,,,
1995-04-26,,5,5
1995-04-26,,5,
1995-04-26,,,5
1995-04-26,,,
1995-04-27,74,5,5
1995-04-27,74,5,74
1995-04-27,74,74,5
1995-04-27,74,74,74
1995-04-28,,6,6
1995-04-28,,6,
1995-04-28,,,6
1995-04-28,,,
1995-05-02,,5,5
1995-05-02,,5,
1995-05-02,,,5
1995-05-02,,,
1995-05-03,,5,5
1995-05-03,,5,
1995-05-03,,,5
1995-05-03,,,
1995-05-04,69,5,5
1995-05-04,69,5,69
1995-05-04,69,69,5
1995-05-04,69,69,69
1995-05-08,,5,5
1995-05-08,,5,
1995-05-08,,,5
1995-05-08,,,
1995-05-09,,5,5
1995-05-09,,5,
1995-05-09,,,5
1995-05-09,,,
1995-05-10,,5,5
1995-05-10,,5,
1995-05-10,,,5
1995-05-10,,,
1995-05-11,62,5,5
1995-05-11,62,5,62
1995-05-11,62,62,5
1995-05-11,62,62,62
1995-05-12,,5,5
1995-05-12,,5,
1995-05-12,,,5
1995-05-12,,,
1995-05-15,,5,5
1995-05-15,,5,
1995-05-15,,,5
1995-05-15,,,
1995-05-16,,5,5
1995-05-16,,5,
1995-05-16,,,5
1995-05-16,,,
1995-05-17,,5,5
1995-05-17,,5,
1995-05-17,,,5
1995-05-17,,,
1995-05-18,58,5,5
1995-05-18,58,5,58
1995-05-18,58,58,5
1995-05-18,58,58,58
1995-05-19,,5,5
1995-05-19,,5,
1995-05-19,,,5
1995-05-19,,,
1995-05-22,,5,5
1995-05-22,,5,
1995-05-22,,,5
1995-05-22,,,
1995-05-23,,5,5
1995-05-23,,5,
1995-05-23,,,5
1995-05-23,,,
1995-05-24,,6,6
1995-05-24,,6,
1995-05-24,,,6
1995-05-24,,,
1995-05-25,51,6,6
1995-05-25,51,6,51
1995-05-25,51,51,6
1995-05-25,51,51,51
1995-05-26,,6,6
1995-05-26,,6,
1995-05-26,,,6
1995-05-26,,,
1995-05-29,,6,6
1995-05-29,,6,
1995-05-29,,,6
1995-05-29,,,
1995-05-30,,6,6
1995-05-30,,6,
1995-05-30,,,6
1995-05-30,,,
1995-05-31,,6,6
1995-05-31,,6,
1995-05-31,,,6
1995-05-31,,,
1995-06-01,53,6,6
1995-06-01,53,6,53
1995-06-01,53,53,6
1995-06-01,53,53,53
1995-06-02,,6,6
1995-06-02,,6,
1995-06-02,,,6
1995-06-02,,,
1995-06-05,,6,6
1995-06-05,,6,
1995-06-05,,,6
1995-06-05,,,
1995-06-06,,6,6
1995-06-06,,6,
1995-06-06,,,6
1995-06-06,,,
1995-06-07,,6,6
1995-06-07,,6,
1995-06-07,,,6
1995-06-07,,,
1995-06-08,53,6,6
1995-06-08,53,6,53
1995-06-08,53,53,6
1995-06-08,53,53,53
1995-06-09,,6,6
1995-06-09,,6,
1995-06-09,,,6
1995-06-09,,,
1995-06-12,,6,6
1995-06-12,,6,
1995-06-12,,,6
1995-06-12,,,
1995-06-13,,6,6
1995-06-13,,6,
1995-06-13,,,6
1995-06-13,,,
1995-06-14,,6,6
1995-06-14,,6,
1995-06-14,,,6
1995-06-14,,,
1995-06-15,49,6,6
1995-06-15,49,6,49
1995-06-15,49,49,6
1995-06-15,49,49,49
1995-06-16,,6,6
1995-06-16,,6,
1995-06-16,,,6
1995-06-16,,,
1995-06-19,,6,6
1995-06-19,,6,
1995-06-19,,,6
1995-06-19,,,
1995-06-20,,6,6
1995-06-20,,6,
1995-06-20,,,6
1995-06-20,,,
1995-06-21,,6,6
1995-06-21,,6,
1995-06-21,,,6
1995-06-21,,,
1995-06-22,47,6,6
1995-06-22,47,6,47
1995-06-22,47,47,6
1995-06-22,47,47,47
1995-06-23,,6,6
1995-06-23,,6,
1995-06-23,,,6
1995-06-23,,,
1995-06-26,,6,6
1995-06-26,,6,
1995-06-26,,,6
1995-06-26,,,
1995-06-27,,6,6
1995-06-27,,6,
1995-06-27,,,6
1995-06-27,,,
1995-06-28,,6,6
1995-06-28,,6,
1995-06-28,,,6
1995-06-28,,,
1995-06-29,44,6,6
1995-06-29,44,6,44
1995-06-29,44,44,6
1995-06-29,44,44,44
1995-06-30,,6,6
1995-06-30,,6,
1995-06-30,,,6
1995-06-30,,,
1995-07-03,,6,6
1995-07-03,,6,
1995-07-03,,,6
1995-07-03,,,
1995-07-04,,6,6
1995-07-04,,6,
1995-07-04,,,6
1995-07-04,,,
1995-07-05,,6,6
1995-07-05,,6,
1995-07-05,,,6
1995-07-05,,,
1995-07-06,44,6,6
1995-07-06,44,6,44
1995-07-06,44,44,6
1995-07-06,44,44,44
1995-07-07,,6,6
1995-07-07,,6,
1995-07-07,,,6
1995-07-07,,,
1995-07-10,,6,6
1995-07-10,,6,
1995-07-10,,,6
1995-07-10,,,
1995-07-11,,6,6
1995-07-11,,6,
1995-07-11,,,6
1995-07-11,,,
1995-07-12,,6,6
1995-07-12,,6,
1995-07-12,,,6
1995-07-12,,,
1995-07-13,45,6,6
1995-07-13,45,6,45
1995-07-13,45,45,6
1995-07-13,45,45,45
1995-07-14,,6,6
1995-07-14,,6,
1995-07-14,,,6
1995-07-14,,,
1995-07-17,,5,5
1995-07-17,,5,
1995-07-17,,,5
1995-07-17,,,
1995-07-18,,6,6
1995-07-18,,6,
1995-07-18,,,6
1995-07-18,,,
1995-07-19,,6,6
1995-07-19,,6,
1995-07-19,,,6
1995-07-19,,,
1995-07-20,42,6,6
1995-07-20,42,6,42
1995-07-20,42,42,6
1995-07-20,42,42,42
1995-07-21,,6,6
1995-07-21,,6,
1995-07-21,,,6
1995-07-21,,,
1995-07-24,,6,6
1995-07-24,,6,
1995-07-24,,,6
1995-07-24,,,
1995-07-25,,6,6
1995-07-25,,6,
1995-07-25,,,6
1995-07-25,,,
1995-07-26,,6,6
1995-07-26,,6,
1995-07-26,,,6
1995-07-26,,,
1995-07-27,39,6,6
1995-07-27,39,6,39
1995-07-27,39,39,6
1995-07-27,39,39,39
1995-07-28,,6,6
1995-07-28,,6,
1995-07-28,,,6
1995-07-28,,,
1995-07-31,,6,6
1995-07-31,,6,
1995-07-31,,,6
1995-07-31,,,
1995-08-01,,6,6
1995-08-01,,6,
1995-08-01,,,6
1995-08-01,,,
1995-08-02,,6,6
1995-08-02,,6,
1995-08-02,,,6
1995-08-02,,,
1995-08-03,37,6,6
1995-08-03,37,6,37
1995-08-03,37,37,6
1995-08-03,37,37,37
1995-08-04,,6,6
1995-08-04,,6,
1995-08-04,,,6
1995-08-04,,,
1995-08-07,,6,6
1995-08-07,,6,
1995-08-07,,,6
1995-08-07,,,
1995-08-08,,6,6
1995-08-08,,6,
1995-08-08,,,6
1995-08-08,,,
1995-08-09,,6,6
1995-08-09,,6,
1995-08-09,,,6
1995-08-09,,,
1995-08-10,37,6,6
1995-08-10,37,6,37
1995-08-10,37,37,6
1995-08-10,37,37,37
1995-08-11,,6,6
1995-08-11,,6,
1995-08-11,,,6
1995-08-11,,,
1995-08-14,,6,6
1995-08-14,,6,
1995-08-14,,,6
1995-08-14,,,
1995-08-15,,6,6
1995-08-15,,6,
1995-08-15,,,6
1995-08-15,,,
1995-08-16,,6,6
1995-08-16,,6,
1995-08-16,,,6
1995-08-16,,,
1995-08-17,37,6,6
1995-08-17,37,6,37
1995-08-17,37,37,6
1995-08-17,37,37,37
1995-08-18,,6,6
1995-08-18,,6,
1995-08-18,,,6
1995-08-18,,,
1995-08-21,,6,6
1995-08-21,,6,
1995-08-21,,,6
1995-08-21,,,
1995-08-22,,6,6
1995-08-22,,6,
1995-08-22,,,6
1995-08-22,,,
1995-08-23,,6,6
1995-08-23,,6,
1995-08-23,,,6
1995-08-23,,,
1995-08-24,36,6,6
1995-08-24,36,6,36
1995-08-24,36,36,6
1995-08-24,36,36,36
1995-08-25,,6,6
1995-08-25,,6,
1995-08-25,,,6
1995-08-25,,,
1995-08-28,,6,6
1995-08-28,,6,
1995-08-28,,,6
1995-08-28,,,
1995-08-29,,6,6
1995-08-29,,6,
1995-08-29,,,6
1995-08-29,,,
1995-08-30,,6,6
1995-08-30,,6,
1995-08-30,,,6
1995-08-30,,,
1995-08-31,38,6,6
1995-08-31,38,6,38
1995-08-31,38,38,6
1995-08-31,38,38,38
1995-09-04,,6,6
1995-09-04,,6,
1995-09-04,,,6
1995-09-04,,,
1995-09-05,,6,6
1995-09-05,,6,
1995-09-05,,,6
1995-09-05,,,
1995-09-06,,6,6
1995-09-06,,6,
1995-09-06,,,6
1995-09-06,,,
1995-09-07,36,6,6
1995-09-07,36,6,36
1995-09-07,36,36,6
1995-09-07,36,36,36
1995-09-08,,6,6
1995-09-08,,6,
1995-09-08,,,6
1995-09-08,,,
1995-09-11,,6,6
1995-09-11,,6,
1995-09-11,,,6
1995-09-11,,,
1995-09-12,,6,6
1995-09-12,,6,
1995-09-12,,,6
1995-09-12,,,
1995-09-13,,6,6
1995-09-13,,6,
1995-09-13,,,6
1995-09-13,,,
1995-09-14,35,6,6
1995-09-14,35,6,35
1995-09-14,35,35,6
1995-09-14,35,35,35
1995-09-15,,6,6
1995-09-15,,6,
1995-09-15,,,6
1995-09-15,,,
1995-09-18,,6,6
1995-09-18,,6,
1995-09-18,,,6
1995-09-18,,,
1995-09-19,,6,6
1995-09-19,,6,
1995-09-19,,,6
1995-09-19,,,
1995-09-20,,6,6
1995-09-20,,6,
1995-09-20,,,6
1995-09-20,,,
1995-09-21,34,6,6
1995-09-21,34,6,34
1995-09-21,34,34,6
1995-09-21,34,34,34
1995-09-22,,6,6
1995-09-22,,6,
1995-09-22,,,6
1995-09-22,,,
1995-09-25,,6,6
1995-09-25,,6,
1995-09-25,,,6
1995-09-25,,,
1995-09-26,,6,6
1995-09-26,,6,
1995-09-26,,,6
1995-09-26,,,
1995-09-27,,6,6
1995-09-27,,6,
1995-09-27,,,6
1995-09-27,,,
1995-09-28,36,6,6
1995-09-28,36,6,36
1995-09-28,36,36,6
1995-09-28,36,36,36
1995-09-29,,6,6
1995-09-29,,6,
1995-09-29,,,6
1995-09-29,,,
1995-10-02,,6,6
1995-10-02,,6,
1995-10-02,,,6
1995-10-02,,,
1995-10-03,,6,6
1995-10-03,,6,
1995-10-03,,,6
1995-10-03,,,
1995-10-04,,6,6
1995-10-04,,6,
1995-10-04,,,6
1995-10-04,,,
1995-10-05,41,6,6
1995-10-05,41,6,41
1995-10-05,41,41,6
1995-10-05,41,41,41
1995-10-06,,6,6
1995-10-06,,6,
1995-10-06,,,6
1995-10-06,,,
1995-10-09,,6,6
1995-10-09,,6,
1995-10-09,,,6
1995-10-09,,,
1995-10-10,,6,6
1995-10-10,,6,
1995-10-10,,,6
1995-10-10,,,
1995-10-11,,6,6
1995-10-11,,6,
1995-10-11,,,6
1995-10-11,,,
1995-10-12,42,6,6
1995-10-12,42,6,42
1995-10-12,42,42,6
1995-10-12,42,42,42
1995-10-13,,6,6
1995-10-13,,6,
1995-10-13,,,6
1995-10-13,,,
1995-10-16,,6,6
1995-10-16,,6,
1995-10-16,,,6
1995-10-16,,,
1995-10-17,,6,6
1995-10-17,,6,
1995-10-17,,,6
1995-10-17,,,
1995-10-18,,6,6
1995-10-18,,6,
1995-10-18,,,6
1995-10-18,,,
1995-10-19,42,6,6
1995-10-19,42,6,42
1995-10-19,42,42,6
1995-10-19,42,42,42
1995-10-20,,6,6
1995-10-20,,6,
1995-10-20,,,6
1995-10-20,,,
1995-10-23,,6,6
1995-10-23,,6,
1995-10-23,,,6
1995-10-23,,,
1995-10-24,,6,6
1995-10-24,,6,
1995-10-24,,,6
1995-10-24,,,
1995-10-25,,6,6
1995-10-25,,6,
1995-10-25,,,6
1995-10-25,,,
1995-10-26,43,7,7
1995-10-26,43,7,43
1995-10-26,43,43,7
1995-10-26,43,43,43
1995-10-27,,7,7
1995-10-27,,7,
1995-10-27,,,7
1995-10-27,,,
1995-10-30,,6,6
1995-10-30,,6,
1995-10-30,,,6
1995-10-30,,,
1995-10-31,,7,7
1995-10-31,,7,
1995-10-31,,,7
1995-10-31,,,
1995-11-01,47,7,7
1995-11-01,47,7,47
1995-11-01,47,47,7
1995-11-01,47,47,47
1995-11-03,,7,7
1995-11-03,,7,
1995-11-03,,,7
1995-11-03,,,
1995-11-06,,7,7
1995-11-06,,7,
1995-11-06,,,7
1995-11-06,,,
1995-11-07,,7,7
1995-11-07,,7,
1995-11-07,,,7
1995-11-07,,,
1995-11-08,,7,7
1995-11-08,,7,
1995-11-08,,,7
1995-11-08,,,
1995-11-09,59,8,8
1995-11-09,59,8,59
1995-11-09,59,59,8
1995-11-09,59,59,59
1995-11-10,,7,7
1995-11-10,,7,
1995-11-10,,,7
1995-11-10,,,
1995-11-13,,7,7
1995-11-13,,7,
1995-11-13,,,7
1995-11-13,,,
1995-11-14,,8,8
1995-11-14,,8,
1995-11-14,,,8
1995-11-14,,,
1995-11-15,,7,7
1995-11-15,,7,
1995-11-15,,,7
1995-11-15,,,
1995-11-16,69,7,7
1995-11-16,69,7,69
1995-11-16,69,69,7
1995-11-16,69,69,69
1995-11-17,,7,7
1995-11-17,,7,
1995-11-17,,,7
1995-11-17,,,
1995-11-21,,7,7
1995-11-21,,7,
1995-11-21,,,7
1995-11-21,,,
1995-11-22,,7,7
1995-11-22,,7,
1995-11-22,,,7
1995-11-22,,,
1995-11-23,55,7,7
1995-11-23,55,7,55
1995-11-23,55,55,7
1995-11-23,55,55,55
1995-11-24,,7,7
1995-11-24,,7,
1995-11-24,,,7
1995-11-24,,,
1995-11-27,,7,7
1995-11-27,,7,
1995-11-27,,,7
1995-11-27,,,
1995-11-28,,7,7
1995-11-28,,7,
1995-11-28,,,7
1995-11-28,,,
1995-11-29,,7,7
1995-11-29,,7,
1995-11-29,,,7
1995-11-29,,,
1995-11-30,54,7,7
1995-11-30,54,7,54
1995-11-30,54,54,7
1995-11-30,54,54,54
1995-12-01,,7,7
1995-12-01,,7,
1995-12-01,,,7
1995-12-01,,,
1995-12-04,,7,7
1995-12-04,,7,
1995-12-04,,,7
1995-12-04,,,
1995-12-05,,7,7
1995-12-05,,7,
1995-12-05,,,7
1995-12-05,,,
1995-12-06,,7,7
1995-12-06,,7,
1995-12-06,,,7
1995-12-06,,,
1995-12-07,50,7,7
1995-12-07,50,7,50
1995-12-07,50,50,7
1995-12-07,50,50,50
1995-12-08,,7,7
1995-12-08,,7,
1995-12-08,,,7
1995-12-08,,,
1995-12-11,,7,7
1995-12-11,,7,
1995-12-11,,,7
1995-12-11,,,
1995-12-13,,7,7
1995-12-13,,7,
1995-12-13,,,7
1995-12-13,,,
1995-12-14,55,7,7
1995-12-14,55,7,55
1995-12-14,55,55,7
1995-12-14,55,55,55
1995-12-15,,7,7
1995-12-15,,7,
1995-12-15,,,7
1995-12-15,,,
1995-12-18,,7,7
1995-12-18,,7,
1995-12-18,,,7
1995-12-18,,,
1995-12-19,,7,7
1995-12-19,,7,
1995-12-19,,,7
1995-12-19,,,
1995-12-20,,7,7
1995-12-20,,7,
1995-12-20,,,7
1995-12-20,,,
1995-12-21,50,7,7
1995-12-21,50,7,50
1995-12-21,50,50,7
1995-12-21,50,50,50
1995-12-22,,7,7
1995-12-22,,7,
1995-12-22,,,7
1995-12-22,,,
1995-12-26,,7,7
1995-12-26,,7,
1995-12-26,,,7
1995-12-26,,,
1995-12-27,,7,7
1995-12-27,,7,
1995-12-27,,,7
1995-12-27,,,
1995-12-28,48,7,7
1995-12-28,48,7,48
1995-12-28,48,48,7
1995-12-28,48,48,48
1995-12-29,,7,7
1995-12-29,,7,
1995-12-29,,,7
1995-12-29,,,
1996-01-02,,7,7
1996-01-02,,7,
1996-01-02,,,7
1996-01-02,,,
1996-01-03,,7,7
1996-01-03,,7,
1996-01-03,,,7
1996-01-03,,,
1996-01-04,45,7,7
1996-01-04,45,7,45
1996-01-04,45,45,7
1996-01-04,45,45,45
1996-01-05,,7,7
1996-01-05,,7,
1996-01-05,,,7
1996-01-05,,,
1996-01-08,,7,7
1996-01-08,,7,
1996-01-08,,,7
1996-01-08,,,
1996-01-09,,7,7
1996-01-09,,7,
1996-01-09,,,7
1996-01-09,,,
1996-01-10,,7,7
1996-01-10,,7,
1996-01-10,,,7
1996-01-10,,,
1996-01-11,42,7,7
1996-01-11,42,7,42
1996-01-11,42,42,7
1996-01-11,42,42,42
1996-01-12,,7,7
1996-01-12,,7,
1996-01-12,,,7
1996-01-12,,,
1996-01-15,,7,7
1996-01-15,,7,
1996-01-15,,,7
1996-01-15,,,
1996-01-16,,7,7
1996-01-16,,7,
1996-01-16,,,7
1996-01-16,,,
1996-01-17,,7,7
1996-01-17,,7,
1996-01-17,,,7
1996-01-17,,,
1996-01-18,43,7,7
1996-01-18,43,7,43
1996-01-18,43,43,7
1996-01-18,43,43,43
1996-01-19,,7,7
1996-01-19,,7,
1996-01-19,,,7
1996-01-19,,,
1996-01-22,,7,7
1996-01-22,,7,
1996-01-22,,,7
1996-01-22,,,
1996-01-23,,7,7
1996-01-23,,7,
1996-01-23,,,7
1996-01-23,,,
1996-01-24,,7,7
1996-01-24,,7,
1996-01-24,,,7
1996-01-24,,,
1996-01-25,38,7,7
1996-01-25,38,7,38
1996-01-25,38,38,7
1996-01-25,38,38,38
1996-01-26,,7,7
1996-01-26,,7,
1996-01-26,,,7
1996-01-26,,,
1996-01-29,,7,7
1996-01-29,,7,
1996-01-29,,,7
1996-01-29,,,
1996-01-30,,7,7
1996-01-30,,7,
1996-01-30,,,7
1996-01-30,,,
1996-01-31,,7,7
1996-01-31,,7,
1996-01-31,,,7
1996-01-31,,,
1996-02-01,38,7,7
1996-02-01,38,7,38
1996-02-01,38,38,7
1996-02-01,38,38,38
1996-02-02,,7,7
1996-02-02,,7,
1996-02-02,,,7
1996-02-02,,,
1996-02-06,,7,7
1996-02-06,,7,
1996-02-06,,,7
1996-02-06,,,
1996-02-07,,7,7
1996-02-07,,7,
1996-02-07,,,7
1996-02-07,,,
1996-02-08,38,7,7
1996-02-08,38,7,38
1996-02-08,38,38,7
1996-02-08,38,38,38
1996-02-09,,7,7
1996-02-09,,7,
1996-02-09,,,7
1996-02-09,,,
1996-02-12,,7,7
1996-02-12,,7,
1996-02-12,,,7
1996-02-12,,,
1996-02-13,,7,7
1996-02-13,,7,
1996-02-13,,,7
1996-02-13,,,
1996-02-14,,7,7
1996-02-14,,7,
1996-02-14,,,7
1996-02-14,,,
1996-02-15,40,7,7
1996-02-15,40,7,40
1996-02-15,40,40,7
1996-02-15,40,40,40
1996-02-16,,7,7
1996-02-16,,7,
1996-02-16,,,7
1996-02-16,,,
1996-02-19,,7,7
1996-02-19,,7,
1996-02-19,,,7
1996-02-19,,,
1996-02-20,,7,7
1996-02-20,,7,
1996-02-20,,,7
1996-02-20,,,
1996-02-21,,7,7
1996-02-21,,7,
1996-02-21,,,7
1996-02-21,,,
1996-02-22,42,7,7
1996-02-22,42,7,42
1996-02-22,42,42,7
1996-02-22,42,42,42
1996-02-23,,7,7
1996-02-23,,7,
1996-02-23,,,7
1996-02-23,,,
1996-02-26,,7,7
1996-02-26,,7,
1996-02-26,,,7
1996-02-26,,,
1996-02-27,,7,7
1996-02-27,,7,
1996-02-27,,,7
1996-02-27,,,
1996-02-28,,7,7
1996-02-28,,7,
1996-02-28,,,7
1996-02-28,,,
1996-02-29,42,7,7
1996-02-29,42,7,42
1996-02-29,42,42,7
1996-02-29,42,42,42
1996-03-01,,7,7
1996-03-01,,7,
1996-03-01,,,7
1996-03-01,,,
1996-03-04,,7,7
1996-03-04,,7,
1996-03-04,,,7
1996-03-04,,,
1996-03-05,,7,7
1996-03-05,,7,
1996-03-05,,,7
1996-03-05,,,
1996-03-06,,7,7
1996-03-06,,7,
1996-03-06,,,7
1996-03-06,,,
1996-03-07,44,7,7
1996-03-07,44,7,44
1996-03-07,44,44,7
1996-03-07,44,44,44
1996-03-08,,7,7
1996-03-08,,7,
1996-03-08,,,7
1996-03-08,,,
1996-03-11,,7,7
1996-03-11,,7,
1996-03-11,,,7
1996-03-11,,,
1996-03-12,,7,7
1996-03-12,,7,
1996-03-12,,,7
1996-03-12,,,
1996-03-13,,7,7
1996-03-13,,7,
1996-03-13,,,7
1996-03-13,,,
1996-03-14,46,7,7
1996-03-14,46,7,46
1996-03-14,46,46,7
1996-03-14,46,46,46
1996-03-15,,7,7
1996-03-15,,7,
1996-03-15,,,7
1996-03-15,,,
1996-03-18,,7,7
1996-03-18,,7,
1996-03-18,,,7
1996-03-18,,,
1996-03-19,,7,7
1996-03-19,,7,
1996-03-19,,,7
1996-03-19,,,
1996-03-20,43,7,7
1996-03-20,43,7,43
1996-03-20,43,43,7
1996-03-20,43,43,43
1996-03-22,,7,7
1996-03-22,,7,
1996-03-22,,,7
1996-03-22,,,
1996-03-25,,7,7
1996-03-25,,7,
1996-03-25,,,7
1996-03-25,,,
1996-03-26,,7,7
1996-03-26,,7,
1996-03-26,,,7
1996-03-26,,,
1996-03-27,,7,7
1996-03-27,,7,
1996-03-27,,,7
1996-03-27,,,
1996-03-28,40,7,7
1996-03-28,40,7,40
1996-03-28,40,40,7
1996-03-28,40,40,40
1996-03-29,40,7,7
1996-03-29,40,7,40
1996-03-29,40,40,7
1996-03-29,40,40,40
1996-04-01,39,7,7
1996-04-01,39,7,39
1996-04-01,39,39,7
1996-04-01,39,39,39
1996-04-02,39,7,7
1996-04-02,39,7,39
1996-04-02,39,39,7
1996-04-02,39,39,39
1996-04-03,39,7,7
1996-04-03,39,7,39
1996-04-03,39,39,7
1996-04-03,39,39,39
1996-04-08,39,7,7
1996-04-08,39,7,39
1996-04-08,39,39,7
1996-04-08,39,39,39
1996-04-09,39,7,7
1996-04-09,39,7,39
1996-04-09,39,39,7
1996-04-09,39,39,39
1996-04-10,40,7,7
1996-04-10,40,7,40
1996-04-10,40,40,7
1996-04-10,40,40,40
1996-04-11,39,7,7
1996-04-11,39,7,39
1996-04-11,39,39,7
1996-04-11,39,39,39
1996-04-12,39,7,7
1996-04-12,39,7,39
1996-04-12,39,39,7
1996-04-12,39,39,39
1996-04-15,38,7,7
1996-04-15,38,7,38
1996-04-15,38,38,7
1996-04-15,38,38,38
1996-04-16,37,7,7
1996-04-16,37,7,37
1996-04-16,37,37,7
1996-04-16,37,37,37
1996-04-17,37,7,7
1996-04-17,37,7,37
1996-04-17,37,37,7
1996-04-17,37,37,37
1996-04-18,35,7,7
1996-04-18,35,7,35
1996-04-18,35,35,7
1996-04-18,35,35,35
1996-04-19,35,7,7
1996-04-19,35,7,35
1996-04-19,35,35,7
1996-04-19,35,35,35
1996-04-22,33,7,7
1996-04-22,33,7,33
1996-04-22,33,33,7
1996-04-22,33,33,33
1996-04-23,33,7,7
1996-04-23,33,7,33
1996-04-23,33,33,7
1996-04-23,33,33,33
1996-04-24,34,7,7
1996-04-24,34,7,34
1996-04-24,34,34,7
1996-04-24,34,34,34
1996-04-25,33,7,7
1996-04-25,33,7,33
1996-04-25,33,33,7
1996-04-25,33,33,33
1996-04-26,32,7,7
1996-04-26,32,7,32
1996-04-26,32,32,7
1996-04-26,32,32,32
1996-04-29,32,7,7
1996-04-29,32,7,32
1996-04-29,32,32,7
1996-04-29,32,32,32
1996-04-30,33,7,7
1996-04-30,33,7,33
1996-04-30,33,33,7
1996-04-30,33,33,33
1996-05-02,32,7,7
1996-05-02,32,7,32
1996-05-02,32,32,7
1996-05-02,32,32,32
1996-05-03,32,7,7
1996-05-03,32,7,32
1996-05-03,32,32,7
1996-05-03,32,32,32
1996-05-06,32,7,7
1996-05-06,32,7,32
1996-05-06,32,32,7
1996-05-06,32,32,32
1996-05-07,33,7,7
1996-05-07,33,7,33
1996-05-07,33,33,7
1996-05-07,33,33,33
1996-05-08,32,7,7
1996-05-08,32,7,32
1996-05-08,32,32,7
1996-05-08,32,32,32
1996-05-09,31,7,7
1996-05-09,31,7,31
1996-05-09,31,31,7
1996-05-09,31,31,31
1996-05-10,31,7,7
